trial	TP	TN	FP	FN	prec	sens	errorRate	AUC	expr	testFunctionalLncs	testSetSize
8	0	567	0	20	NA	0	0.0340715502555367	0.713051146384481	lasso.stats	20	1367
7	1	547	31	8	0.03125	0.111111111111111	0.0664395229982965	0.528738946559016	glm.poly2.weight.stats	9	1367
7	1	565	13	8	0.0714285714285714	0.111111111111111	0.0357751277683135	0.544309880815071	glm.poly2.stats	9	1367
7	3	543	35	6	0.0789473684210526	0.333333333333333	0.0698466780238501	0.698385236447519	glm.main.weight.stats	9	1367
7	1	576	2	8	0.333333333333333	0.111111111111111	0.0170357751277683	0.696462898885043	glm.main.stats	9	1367
7	1	560	18	8	0.0526315789473684	0.111111111111111	0.0442930153321976	0.5399846212995	glm.cross.weights.stats	9	1367
7	1	567	11	8	0.0833333333333333	0.111111111111111	0.0323679727427598	0.5460399846213	glm.cross.stats	9	1367
7	3	552	26	6	0.103448275862069	0.333333333333333	0.0545144804088586	0.646866589773166	lda.main.stats	9	1367
7	1	570	8	8	0.111111111111111	0.111111111111111	0.0272572402044293	0.46184159938485	qda.main.stats	9	1367
7	2	564	14	7	0.125	0.222222222222222	0.0357751277683135	0	knn.1.stats	9	1367
7	1	575	3	8	0.25	0.111111111111111	0.0187393526405452	0	knn.3.stats	9	1367
7	0	577	1	9	0	0	0.0170357751277683	0	knn.5.stats	9	1367
7	2	558	20	7	0.0909090909090909	0.222222222222222	0.0459965928449745	0.593810073048827	glm.circ.weights.stats	9	1367
7	2	576	2	7	0.5	0.222222222222222	0.0153321976149915	0.747212610534409	glm.circ.stats	9	1367
7	3	568	10	6	0.230769230769231	0.333333333333333	0.0272572402044293	0.657439446366783	ridge.weight.stats	9	1367
7	0	578	0	9	NA	0	0.0153321976149915	0.652825836216841	ridge.stats	9	1367
7	2	573	5	7	0.285714285714286	0.222222222222222	0.020442930153322	0.70069204152249	lasso.weight.stats	9	1367
7	0	578	0	9	NA	0	0.0153321976149915	0.675317185697808	lasso.stats	9	1367
6	7	207	368	5	0.0186666666666667	0.583333333333333	0.635434412265758	0.471666666666667	glm.poly2.weight.stats	12	1367
6	3	542	33	9	0.0833333333333333	0.25	0.0715502555366269	0.596304347826087	glm.poly2.stats	12	1367
6	1	569	6	11	0.142857142857143	0.0833333333333333	0.0289608177172062	0.536449275362319	glm.main.weight.stats	12	1367
6	3	574	1	9	0.75	0.25	0.0170357751277683	0.662898550724639	glm.main.stats	12	1367
6	5	531	44	7	0.102040816326531	0.416666666666667	0.0868824531516184	0.670072463768116	glm.cross.weights.stats	12	1367
6	2	546	29	10	0.0645161290322581	0.166666666666667	0.0664395229982965	0.558115942028986	glm.cross.stats	12	1367
6	5	539	36	7	0.121951219512195	0.416666666666667	0.0732538330494037	0.756521739130438	lda.main.stats	12	1367
6	0	571	4	12	0	0	0.0272572402044293	0.211304347826087	qda.main.stats	12	1367
6	1	566	9	11	0.1	0.0833333333333333	0.0340715502555367	0	knn.1.stats	12	1367
6	0	575	0	12	NA	0	0.020442930153322	0	knn.3.stats	12	1367
6	1	575	0	11	1	0.0833333333333333	0.0187393526405452	0	knn.5.stats	12	1367
6	2	543	32	10	0.0588235294117647	0.166666666666667	0.0715502555366269	0.398478260869565	glm.circ.weights.stats	12	1367
6	2	573	2	10	0.5	0.166666666666667	0.020442930153322	0.581594202898551	glm.circ.stats	12	1367
6	5	560	15	7	0.25	0.416666666666667	0.0374787052810903	0.766086956521741	ridge.weight.stats	12	1367
6	0	575	0	12	NA	0	0.020442930153322	0.765797101449277	ridge.stats	12	1367
6	3	544	31	9	0.0882352941176471	0.25	0.0681431005110733	0.691304347826087	lasso.weight.stats	12	1367
6	0	575	0	12	NA	0	0.020442930153322	0.659130434782607	lasso.stats	12	1367
5	5	543	33	6	0.131578947368421	0.454545454545455	0.0664395229982965	0.698626893939394	glm.poly2.weight.stats	11	1367
5	2	554	22	9	0.0833333333333333	0.181818181818182	0.0528109028960818	0.571811868686869	glm.poly2.stats	11	1367
5	4	531	45	7	0.0816326530612245	0.363636363636364	0.0885860306643952	0.643623737373738	glm.main.weight.stats	11	1367
5	2	575	1	9	0.666666666666667	0.181818181818182	0.0170357751277683	0.655618686868687	glm.main.stats	11	1367
5	5	508	68	6	0.0684931506849315	0.454545454545455	0.126064735945486	0.66824494949495	glm.cross.weights.stats	11	1367
5	2	560	16	9	0.111111111111111	0.181818181818182	0.0425894378194208	0.577020202020202	glm.cross.stats	11	1367
5	4	539	37	7	0.0975609756097561	0.363636363636364	0.0749574105621805	0.64977904040404	lda.main.stats	11	1367
5	0	572	4	11	0	0	0.0255536626916525	0.315340909090909	qda.main.stats	11	1367
5	1	563	13	10	0.0714285714285714	0.0909090909090909	0.0391822827938672	0	knn.1.stats	11	1367
5	0	576	0	11	NA	0	0.0187393526405452	0	knn.3.stats	11	1367
5	0	576	0	11	NA	0	0.0187393526405452	0	knn.5.stats	11	1367
5	2	575	1	9	0.666666666666667	0.181818181818182	0.0170357751277683	0.590041035353535	glm.circ.weights.stats	11	1367
5	2	575	1	9	0.666666666666667	0.181818181818182	0.0170357751277683	0.677241161616161	glm.circ.stats	11	1367
5	1	575	1	10	0.5	0.0909090909090909	0.0187393526405452	0.728535353535352	ridge.weight.stats	11	1367
5	0	576	0	11	NA	0	0.0187393526405452	0.734532828282827	ridge.stats	11	1367
5	2	575	1	9	0.666666666666667	0.181818181818182	0.0170357751277683	0.67471590909091	lasso.weight.stats	11	1367
5	0	576	0	11	NA	0	0.0187393526405452	0.674558080808082	lasso.stats	11	1367
4	5	521	55	6	0.0833333333333333	0.454545454545455	0.103918228279387	0.679529671717172	glm.poly2.weight.stats	11	1367
4	3	561	15	8	0.166666666666667	0.272727272727273	0.0391822827938672	0.623342803030303	glm.poly2.stats	11	1367
4	2	551	25	9	0.0740740740740741	0.181818181818182	0.0579216354344123	0.341382575757576	glm.main.weight.stats	11	1367
4	0	575	1	11	0	0	0.020442930153322	0.644255050505051	glm.main.stats	11	1367
4	3	522	54	8	0.0526315789473684	0.272727272727273	0.105621805792164	0.589488636363636	glm.cross.weights.stats	11	1367
4	3	554	22	8	0.12	0.272727272727273	0.051107325383305	0.617266414141414	glm.cross.stats	11	1367
4	3	563	13	8	0.1875	0.272727272727273	0.0357751277683135	0.575757575757576	lda.main.stats	11	1367
4	1	575	1	10	0.5	0.0909090909090909	0.0187393526405452	0.27801452020202	qda.main.stats	11	1367
4	1	563	13	10	0.0714285714285714	0.0909090909090909	0.0391822827938672	0	knn.1.stats	11	1367
4	0	575	1	11	0	0	0.020442930153322	0	knn.3.stats	11	1367
4	0	574	2	11	0	0	0.0221465076660988	0	knn.5.stats	11	1367
4	9	6	570	2	0.0155440414507772	0.818181818181818	0.974446337308348	0.414299242424242	glm.circ.weights.stats	11	1367
4	0	576	0	11	NA	0	0.0187393526405452	0.541666666666668	glm.circ.stats	11	1367
4	4	566	10	7	0.285714285714286	0.363636363636364	0.0289608177172062	0.736900252525254	ridge.weight.stats	11	1367
4	0	576	0	11	NA	0	0.0187393526405452	0.742582070707072	ridge.stats	11	1367
4	1	571	5	10	0.166666666666667	0.0909090909090909	0.0255536626916525	0.633364898989899	lasso.weight.stats	11	1367
4	0	576	0	11	NA	0	0.0187393526405452	0.530776515151515	lasso.stats	11	1367
3	2	536	36	13	0.0526315789473684	0.133333333333333	0.0834752981260647	0.535198135198135	glm.poly2.weight.stats	15	1367
3	2	543	29	13	0.0645161290322581	0.133333333333333	0.0715502555366269	0.541317016317016	glm.poly2.stats	15	1367
3	4	531	41	11	0.0888888888888889	0.266666666666667	0.0885860306643952	0.5509324009324	glm.main.weight.stats	15	1367
3	4	572	0	11	1	0.266666666666667	0.0187393526405452	0.692191142191146	glm.main.stats	15	1367
3	2	539	33	13	0.0571428571428571	0.133333333333333	0.0783645655877342	0.537820512820513	glm.cross.weights.stats	15	1367
3	4	549	23	11	0.148148148148148	0.266666666666667	0.0579216354344123	0.613228438228438	glm.cross.stats	15	1367
3	7	544	28	8	0.2	0.466666666666667	0.061328790459966	0.651981351981352	lda.main.stats	15	1367
3	1	568	4	14	0.2	0.0666666666666667	0.030664395229983	0.292424242424243	qda.main.stats	15	1367
3	1	561	11	14	0.0833333333333333	0.0666666666666667	0.0425894378194208	0	knn.1.stats	15	1367
3	1	570	2	14	0.333333333333333	0.0666666666666667	0.0272572402044293	0	knn.3.stats	15	1367
3	0	572	0	15	NA	0	0.0255536626916525	0	knn.5.stats	15	1367
3	11	16	556	4	0.0194003527336861	0.733333333333333	0.954003407155026	0.380652680652681	glm.circ.weights.stats	15	1367
3	3	570	2	12	0.6	0.2	0.0238500851788757	0.535198135198137	glm.circ.stats	15	1367
3	4	565	7	11	0.363636363636364	0.266666666666667	0.030664395229983	0.770163170163173	ridge.weight.stats	15	1367
3	0	572	0	15	NA	0	0.0255536626916525	0.769930069930073	ridge.stats	15	1367
3	6	559	13	9	0.315789473684211	0.4	0.0374787052810903	0.76503496503497	lasso.weight.stats	15	1367
3	0	572	0	15	NA	0	0.0255536626916525	0.746503496503499	lasso.stats	15	1367
2	5	544	28	10	0.151515151515152	0.333333333333333	0.0647359454855196	0.642191142191142	glm.poly2.weight.stats	15	1367
2	3	553	19	12	0.136363636363636	0.2	0.0528109028960818	0.583391608391608	glm.poly2.stats	15	1367
2	13	21	551	2	0.0230496453900709	0.866666666666667	0.942078364565588	0.451689976689977	glm.main.weight.stats	15	1367
2	3	570	2	12	0.6	0.2	0.0238500851788757	0.756643356643362	glm.main.stats	15	1367
2	9	179	393	6	0.0223880597014925	0.6	0.679727427597956	0.456468531468532	glm.cross.weights.stats	15	1367
2	1	550	22	14	0.0434782608695652	0.0666666666666667	0.061328790459966	0.514102564102564	glm.cross.stats	15	1367
2	5	538	34	10	0.128205128205128	0.333333333333333	0.0749574105621805	0.714102564102566	lda.main.stats	15	1367
2	1	568	4	14	0.2	0.0666666666666667	0.030664395229983	0.390909090909091	qda.main.stats	15	1367
2	1	552	20	14	0.0476190476190476	0.0666666666666667	0.0579216354344123	0	knn.1.stats	15	1367
2	0	571	1	15	0	0	0.0272572402044293	0	knn.3.stats	15	1367
2	0	572	0	15	NA	0	0.0255536626916525	0	knn.5.stats	15	1367
2	3	565	7	12	0.3	0.2	0.0323679727427598	0.593881118881119	glm.circ.weights.stats	15	1367
2	3	568	4	12	0.428571428571429	0.2	0.0272572402044293	0.634615384615381	glm.circ.stats	15	1367
2	4	555	17	11	0.19047619047619	0.266666666666667	0.0477001703577513	0.754895104895103	ridge.weight.stats	15	1367
2	0	572	0	15	NA	0	0.0255536626916525	0.753846153846153	ridge.stats	15	1367
2	4	541	31	11	0.114285714285714	0.266666666666667	0.0715502555366269	0.69009324009324	lasso.weight.stats	15	1367
2	0	572	0	15	NA	0	0.0255536626916525	0.683391608391609	lasso.stats	15	1367
1	3	538	38	8	0.0731707317073171	0.272727272727273	0.0783645655877342	0.603377525252525	glm.poly2.weight.stats	11	1367
1	0	561	15	11	0	0	0.0442930153321976	0.486979166666667	glm.poly2.stats	11	1367
1	2	531	45	9	0.0425531914893617	0.181818181818182	0.0919931856899489	0.462121212121212	glm.main.weight.stats	11	1367
1	1	573	3	10	0.25	0.0909090909090909	0.0221465076660988	0.615688131313131	glm.main.stats	11	1367
1	2	547	29	9	0.0645161290322581	0.181818181818182	0.0647359454855196	0.56573547979798	glm.cross.weights.stats	11	1367
1	1	554	22	10	0.0434782608695652	0.0909090909090909	0.0545144804088586	0.526357323232323	glm.cross.stats	11	1367
1	2	543	33	9	0.0571428571428571	0.181818181818182	0.0715502555366269	0.633207070707072	lda.main.stats	11	1367
1	1	567	9	10	0.1	0.0909090909090909	0.0323679727427598	0.426452020202021	qda.main.stats	11	1367
1	0	563	13	11	0	0	0.040885860306644	0	knn.1.stats	11	1367
1	0	572	4	11	0	0	0.0255536626916525	0	knn.3.stats	11	1367
1	0	575	1	11	0	0	0.020442930153322	0	knn.5.stats	11	1367
1	1	572	4	10	0.2	0.0909090909090909	0.0238500851788757	0.541982323232323	glm.circ.weights.stats	11	1367
1	1	574	2	10	0.333333333333333	0.0909090909090909	0.020442930153322	0.348169191919192	glm.circ.stats	11	1367
1	3	561	15	8	0.166666666666667	0.272727272727273	0.0391822827938672	0.625315656565657	ridge.weight.stats	11	1367
1	0	576	0	11	NA	0	0.0187393526405452	0.630681818181819	ridge.stats	11	1367
1	2	574	2	9	0.5	0.181818181818182	0.0187393526405452	0.591540404040405	lasso.weight.stats	11	1367
1	0	576	0	11	NA	0	0.0187393526405452	0.608901515151515	lasso.stats	11	1367
