trial	TP	TN	FP	FN	prec	sens	errorRate	AUC	expr	testFunctionalLncs	testSetSize
6	3	571	8	5	0.272727272727273	0.375	0.0221465076660988	0.786053540587218	lasso.weight.stats	8	1367
6	0	579	0	8	NA	0	0.0136286201022147	0.776122625215888	lasso.stats	8	1367
5	6	537	38	6	0.136363636363636	0.5	0.0749574105621805	0.71695652173913	glm.poly2.weight.stats	12	1367
5	5	549	26	7	0.161290322580645	0.416666666666667	0.0562180579216355	0.685724637681159	glm.poly2.stats	12	1367
5	3	512	63	9	0.0454545454545455	0.25	0.122657580919932	0.47	glm.main.weight.stats	12	1367
5	5	574	1	7	0.833333333333333	0.416666666666667	0.0136286201022147	0.661884057971012	glm.main.stats	12	1367
5	7	532	43	5	0.14	0.583333333333333	0.0817717206132879	0.754275362318841	glm.cross.weights.stats	12	1367
5	4	553	22	8	0.153846153846154	0.333333333333333	0.051107325383305	0.647536231884058	glm.cross.stats	12	1367
5	4	535	40	8	0.0909090909090909	0.333333333333333	0.0817717206132879	0.558840579710145	lda.main.stats	12	1367
5	1	575	0	11	1	0.0833333333333333	0.0187393526405452	0.28463768115942	qda.main.stats	12	1367
5	1	562	13	11	0.0714285714285714	0.0833333333333333	0.040885860306644	0	knn.1.stats	12	1367
5	1	573	2	11	0.333333333333333	0.0833333333333333	0.0221465076660988	0	knn.3.stats	12	1367
5	0	575	0	12	NA	0	0.020442930153322	0	knn.5.stats	12	1367
5	10	12	563	2	0.0174520069808028	0.833333333333333	0.96252129471891	0.427101449275362	glm.circ.weights.stats	12	1367
5	3	560	15	9	0.166666666666667	0.25	0.040885860306644	0.611956521739131	glm.circ.stats	12	1367
5	6	560	15	6	0.285714285714286	0.5	0.0357751277683135	0.793478260869565	ridge.weight.stats	12	1367
5	0	575	0	12	NA	0	0.020442930153322	0.793768115942029	ridge.stats	12	1367
5	3	541	34	9	0.0810810810810811	0.25	0.0732538330494037	0.550434782608697	lasso.weight.stats	12	1367
5	0	574	1	12	0	0	0.0221465076660988	0.662101449275361	lasso.stats	12	1367
4	1	547	27	12	0.0357142857142857	0.0769230769230769	0.0664395229982965	0.514942374698472	glm.poly2.weight.stats	13	1367
4	2	556	18	11	0.1	0.153846153846154	0.0494037478705281	0.561243634414366	glm.poly2.stats	13	1367
4	5	535	39	8	0.113636363636364	0.384615384615385	0.080068143100511	0.607879924953095	glm.main.weight.stats	13	1367
4	1	567	7	12	0.125	0.0769230769230769	0.0323679727427598	0.593406593406595	glm.main.stats	13	1367
4	2	540	34	11	0.0555555555555556	0.153846153846154	0.0766609880749574	0.547306352184401	glm.cross.weights.stats	13	1367
4	3	560	14	10	0.176470588235294	0.230769230769231	0.040885860306644	0.603189493433396	glm.cross.stats	13	1367
4	6	540	34	7	0.15	0.461538461538462	0.0698466780238501	0.738407933529889	lda.main.stats	13	1367
4	2	563	11	11	0.153846153846154	0.153846153846154	0.0374787052810903	0.403109086035916	qda.main.stats	13	1367
4	0	556	18	13	0	0	0.0528109028960818	0	knn.1.stats	13	1367
4	0	573	1	13	0	0	0.0238500851788757	0	knn.3.stats	13	1367
4	0	574	0	13	NA	0	0.0221465076660988	0	knn.5.stats	13	1367
4	4	547	27	9	0.129032258064516	0.307692307692308	0.061328790459966	0.622152238005898	glm.circ.weights.stats	13	1367
4	3	568	6	10	0.333333333333333	0.230769230769231	0.0272572402044293	0.620812114714556	glm.circ.stats	13	1367
4	3	566	8	10	0.272727272727273	0.230769230769231	0.030664395229983	0.77485928705441	ridge.weight.stats	13	1367
4	0	574	0	13	NA	0	0.0221465076660988	0.776869471991424	ridge.stats	13	1367
4	1	571	3	12	0.25	0.0769230769230769	0.0255536626916525	0.664299115518627	lasso.weight.stats	13	1367
4	0	574	0	13	NA	0	0.0221465076660988	0.592200482444384	lasso.stats	13	1367
3	5	532	39	11	0.113636363636364	0.3125	0.0851788756388415	0.62209938704028	glm.poly2.weight.stats	16	1367
3	2	556	15	14	0.117647058823529	0.125	0.0494037478705281	0.549365148861646	glm.poly2.stats	16	1367
3	5	539	32	11	0.135135135135135	0.3125	0.0732538330494037	0.659150612959719	glm.main.weight.stats	16	1367
3	2	570	1	14	0.666666666666667	0.125	0.0255536626916525	0.759960595446582	glm.main.stats	16	1367
3	4	527	44	12	0.0833333333333333	0.25	0.0954003407155025	0.586471103327496	glm.cross.weights.stats	16	1367
3	2	556	15	14	0.117647058823529	0.125	0.0494037478705281	0.549365148861646	glm.cross.stats	16	1367
3	5	548	23	11	0.178571428571429	0.3125	0.0579216354344123	0.645359019264445	lda.main.stats	16	1367
3	3	566	5	13	0.375	0.1875	0.030664395229983	0.499890542907181	qda.main.stats	16	1367
3	3	558	13	13	0.1875	0.1875	0.0442930153321976	0	knn.1.stats	16	1367
3	1	570	1	15	0.5	0.0625	0.0272572402044293	0	knn.3.stats	16	1367
3	1	571	0	15	1	0.0625	0.0255536626916525	0	knn.5.stats	16	1367
3	3	557	14	13	0.176470588235294	0.1875	0.0459965928449745	0.581490805604203	glm.circ.weights.stats	16	1367
3	2	570	1	14	0.666666666666667	0.125	0.0255536626916525	0.561624343257443	glm.circ.stats	16	1367
3	2	568	3	14	0.4	0.125	0.0289608177172062	0.745950087565673	ridge.weight.stats	16	1367
3	0	571	0	16	NA	0	0.0272572402044293	0.745402802101575	ridge.stats	16	1367
3	2	570	1	14	0.666666666666667	0.125	0.0255536626916525	0.678305604203152	lasso.weight.stats	16	1367
3	0	571	0	16	NA	0	0.0272572402044293	0.5	lasso.stats	16	1367
2	1	522	53	11	0.0185185185185185	0.0833333333333333	0.109028960817717	0.495579710144928	glm.poly2.weight.stats	12	1367
2	1	555	20	11	0.0476190476190476	0.0833333333333333	0.0528109028960818	0.524275362318841	glm.poly2.stats	12	1367
2	2	536	39	10	0.0487804878048781	0.166666666666667	0.0834752981260647	0.577318840579709	glm.main.weight.stats	12	1367
2	1	571	4	11	0.2	0.0833333333333333	0.0255536626916525	0.536376811594202	glm.main.stats	12	1367
2	2	522	53	10	0.0363636363636364	0.166666666666667	0.10732538330494	0.537246376811594	glm.cross.weights.stats	12	1367
2	1	556	19	11	0.05	0.0833333333333333	0.051107325383305	0.525144927536232	glm.cross.stats	12	1367
2	3	545	30	9	0.0909090909090909	0.25	0.0664395229982965	0.6568115942029	lda.main.stats	12	1367
2	1	570	5	11	0.166666666666667	0.0833333333333333	0.0272572402044293	0.457173913043477	qda.main.stats	12	1367
2	1	566	9	11	0.1	0.0833333333333333	0.0340715502555367	0	knn.1.stats	12	1367
2	0	575	0	12	NA	0	0.020442930153322	0	knn.3.stats	12	1367
2	1	574	1	11	0.5	0.0833333333333333	0.020442930153322	0	knn.5.stats	12	1367
2	11	15	560	1	0.0192644483362522	0.916666666666667	0.955706984667802	0.471376811594203	glm.circ.weights.stats	12	1367
2	1	572	3	11	0.25	0.0833333333333333	0.0238500851788757	0.456159420289855	glm.circ.stats	12	1367
2	3	564	11	9	0.214285714285714	0.25	0.0340715502555367	0.638405797101449	ridge.weight.stats	12	1367
2	0	574	1	12	0	0	0.0221465076660988	0.638985507246377	ridge.stats	12	1367
2	3	548	27	9	0.1	0.25	0.061328790459966	0.59536231884058	lasso.weight.stats	12	1367
2	1	574	1	11	0.5	0.0833333333333333	0.020442930153322	0.613623188405796	lasso.stats	12	1367
1	2	423	153	9	0.0129032258064516	0.181818181818182	0.275979557069847	0.458096590909091	glm.poly2.weight.stats	11	1367
1	0	556	20	11	0	0	0.0528109028960818	0.482638888888889	glm.poly2.stats	11	1367
1	3	532	44	8	0.0638297872340425	0.272727272727273	0.0885860306643952	0.52840909090909	glm.main.weight.stats	11	1367
1	0	574	2	11	0	0	0.0221465076660988	0.4291351010101	glm.main.stats	11	1367
1	7	193	383	4	0.0179487179487179	0.636363636363636	0.659284497444634	0.48571654040404	glm.cross.weights.stats	11	1367
1	1	550	26	10	0.037037037037037	0.0909090909090909	0.061328790459966	0.522885101010101	glm.cross.stats	11	1367
1	2	550	26	9	0.0714285714285714	0.181818181818182	0.0596252129471891	0.474431818181818	lda.main.stats	11	1367
1	1	568	8	10	0.111111111111111	0.0909090909090909	0.030664395229983	0.41958648989899	qda.main.stats	11	1367
1	1	563	13	10	0.0714285714285714	0.0909090909090909	0.0391822827938672	0	knn.1.stats	11	1367
1	0	576	0	11	NA	0	0.0187393526405452	0	knn.3.stats	11	1367
1	0	576	0	11	NA	0	0.0187393526405452	0	knn.5.stats	11	1367
1	11	1	575	0	0.0187713310580205	1	0.979557069846678	0.500868055555556	glm.circ.weights.stats	11	1367
1	0	574	2	11	0	0	0.0221465076660988	0.31423611111111	glm.circ.stats	11	1367
1	0	572	4	11	0	0	0.0255536626916525	0.490530303030304	ridge.weight.stats	11	1367
1	0	576	0	11	NA	0	0.0187393526405452	0.490214646464647	ridge.stats	11	1367
1	1	573	3	10	0.25	0.0909090909090909	0.0221465076660988	0.587121212121212	lasso.weight.stats	11	1367
1	0	576	0	11	NA	0	0.0187393526405452	0.512073863636364	lasso.stats	11	1367
