chr1	4621608	4629608	ENST00000420522.1	0	+
chr1	5152959	5160959	ENST00000443270.1	0	-
chr1	5730355	5738355	ENST00000413887.1	0	-
chr1	6267840	6275840	ENST00000455744.1	0	-
chr1	6286300	6294300	ENST00000441724.1	0	+
chr1	6287831	6295831	ENST00000429480.2	0	+
chr1	6509066	6517066	ENST00000419034.1	0	-
chr1	6774697	6782697	ENST00000432429.1	0	+
chr1	6774697	6782697	ENST00000414210.1	0	+
chr1	6777587	6785587	ENST00000421469.1	0	+
chr1	6846903	6854903	ENST00000442889.1	0	-
chr1	7076339	7084339	ENST00000456701.1	0	-
chr1	7419003	7427003	ENST00000427317.1	0	+
chr1	7451814	7459814	ENST00000457311.1	0	-
chr1	7451479	7459479	ENST00000411708.1	0	-
chr1	7503614	7511614	ENST00000440032.1	0	-
chr1	7889402	7897402	ENST00000451646.1	0	-
chr1	8068784	8076784	ENST00000423628.1	0	-
chr1	8076798	8084798	ENST00000445300.1	0	+
chr1	8258732	8266732	ENST00000452982.1	0	+
chr1	8282589	8290589	ENST00000424689.1	0	-
chr1	8474705	8482705	ENST00000449895.1	0	+
chr1	8475698	8483698	ENST00000444276.1	0	+
chr1	8855919	8863919	ENST00000433876.1	0	+
chr1	8940066	8948066	ENST00000414948.1	0	-
chr1	8928894	8936894	ENST00000442636.1	0	+
chr1	9264678	9272678	ENST00000437157.1	0	-
chr1	9232271	9240271	ENST00000412639.1	0	+
chr1	9565530	9573530	ENST00000441033.1	0	-
chr1	9749632	9757632	ENST00000415330.1	0	-
chr1	9898376	9906376	ENST00000454104.1	0	+
chr1	9951518	9959518	ENST00000453140.1	0	+
chr1	9992981	10000981	ENST00000445884.1	0	+
chr1	10508612	10516612	ENST00000424487.1	0	+
chr1	11118528	11126528	ENST00000452378.1	0	+
chr1	11149732	11157732	ENST00000447600.1	0	+
chr1	11149732	11157732	ENST00000435388.1	0	+
chr1	11193955	11201955	ENST00000445982.1	0	+
chr1	11194481	11202481	ENST00000420480.1	0	+
chr1	11659588	11667588	ENST00000453135.1	0	+
chr1	11841676	11849676	ENST00000376620.3	0	-
chr1	11885337	11893337	ENST00000442242.1	0	-
chr1	11893918	11901918	ENST00000400892.2	0	+
chr1	12577766	12585766	ENST00000416696.1	0	+
chr1	12885022	12893022	ENST00000438401.1	0	-
chr1	13136777	13144777	ENST00000437631.1	0	+
chr1	13387903	13395903	ENST00000451598.1	0	-
chr1	13419634	13427634	ENST00000432559.1	0	+
chr1	13640431	13648431	ENST00000417907.1	0	+
chr1	13829715	13837715	ENST00000450259.1	0	+
chr1	13989033	13997033	ENST00000441809.1	0	-
chr1	14107625	14115625	ENST00000420227.1	0	-
chr1	14551613	14559613	ENST00000449215.1	0	-
chr1	14679518	14687518	ENST00000447908.1	0	-
chr1	15480898	15488898	ENST00000404665.2	0	-
chr1	15480960	15488960	ENST00000310916.3	0	-
chr1	15672372	15680372	ENST00000428747.1	0	-
chr1	15663960	15671960	ENST00000439788.1	0	-
chr1	15737929	15745929	ENST00000427824.1	0	-
chr1	15932121	15940121	ENST00000428945.1	0	-
chr1	16065391	16073391	ENST00000453804.1	0	-
chr1	16078391	16086391	ENST00000418525.1	0	-
chr1	16164355	16172355	ENST00000535249.1	0	-
chr1	16176642	16184642	ENST00000317122.1	0	-
chr1	16335166	16343166	ENST00000437156.1	0	-
chr1	16471706	16479706	ENST00000424774.1	0	+
chr1	16475761	16483761	ENST00000426353.1	0	+
chr1	16514349	16522349	ENST00000457809.1	0	+
chr1	16777443	16785443	ENST00000457898.1	0	+
chr1	16837189	16845189	ENST00000452795.1	0	+
chr1	16863505	16871505	ENST00000427204.1	0	-
chr1	16864144	16872144	ENST00000415386.2	0	-
chr1	16933427	16941427	ENST00000392963.3	0	-
chr1	16894211	16902211	ENST00000401007.3	0	-
chr1	16942083	16950083	ENST00000430580.1	0	-
chr1	16903051	16911051	ENST00000420031.2	0	-
chr1	16907862	16915862	ENST00000432949.1	0	-
chr1	16904975	16912975	ENST00000287968.8	0	-
chr1	16937145	16945145	ENST00000420513.1	0	-
chr1	16942029	16950029	ENST00000449853.1	0	-
chr1	16959401	16967401	ENST00000540383.1	0	-
chr1	16963054	16971054	ENST00000412962.1	0	-
chr1	16936910	16944910	ENST00000501442.1	0	+
chr1	16973167	16981167	ENST00000421700.1	0	-
chr1	16973178	16981178	ENST00000362058.2	0	-
chr1	16977897	16985897	ENST00000535991.1	0	-
chr1	17181294	17189294	ENST00000414340.1	0	-
chr1	17181624	17189624	ENST00000422345.1	0	-
chr1	17171902	17179902	ENST00000414128.1	0	+
chr1	17187440	17195440	ENST00000438002.1	0	+
chr1	17188753	17196753	ENST00000451828.1	0	+
chr1	17188779	17196779	ENST00000453554.1	0	+
chr1	17189534	17197534	ENST00000457856.1	0	+
chr1	17217868	17225868	ENST00000422124.1	0	-
chr1	17218137	17226137	ENST00000416869.1	0	-
chr1	17218144	17226144	ENST00000457075.1	0	-
chr1	17295421	17303421	ENST00000446261.1	0	+
chr1	17506278	17514278	ENST00000412427.1	0	+
chr1	17506278	17514278	ENST00000539219.1	0	+
chr1	17723256	17731256	ENST00000439577.1	0	+
chr1	18034182	18042182	ENST00000430540.1	0	+
chr1	18507840	18515840	ENST00000419667.1	0	-
chr1	18702323	18710323	ENST00000420211.1	0	+
chr1	19526995	19534995	ENST00000437898.1	0	+
chr1	19925326	19933326	ENST00000416470.1	0	-
chr1	20130860	20138860	ENST00000454736.1	0	+
chr1	20470831	20478831	ENST00000417884.1	0	+
chr1	20474185	20482185	ENST00000431027.1	0	+
chr1	20514979	20522979	ENST00000442226.1	0	-
chr1	20559588	20567588	ENST00000435552.1	0	+
chr1	20651680	20659680	ENST00000444923.1	0	-
chr1	20757275	20765275	ENST00000426428.1	0	-
chr1	20757232	20765232	ENST00000418743.1	0	-
chr1	20759727	20767727	ENST00000423486.1	0	-
chr1	20741746	20749746	ENST00000421114.1	0	-
chr1	21049373	21057373	ENST00000436642.1	0	+
chr1	21059480	21067480	ENST00000413451.1	0	+
chr1	21582575	21590575	ENST00000416959.1	0	+
chr1	21609783	21617783	ENST00000449034.1	0	+
chr1	21732391	21740391	ENST00000444647.1	0	+
chr1	21732815	21740815	ENST00000423921.1	0	+
chr1	21902965	21910965	ENST00000457706.1	0	+
chr1	22353461	22361461	ENST00000455966.1	0	-
chr1	22341681	22349681	ENST00000434233.1	0	+
chr1	22342004	22350004	ENST00000420503.1	0	+
chr1	22342027	22350027	ENST00000404210.2	0	+
chr1	22342027	22350027	ENST00000416769.1	0	+
chr1	22344832	22352832	ENST00000452322.1	0	+
chr1	22375690	22383690	ENST00000431803.1	0	+
chr1	22833967	22841967	ENST00000438551.1	0	+
chr1	23165342	23173342	ENST00000419644.1	0	-
chr1	23342538	23350538	ENST00000440767.1	0	-
chr1	23879406	23887406	ENST00000451217.1	0	-
chr1	23947957	23955957	ENST00000499591.1	0	-
chr1	24106777	24114777	ENST00000427796.1	0	-
chr1	24100887	24108887	ENST00000447961.1	0	-
chr1	24236375	24244375	ENST00000411815.1	0	-
chr1	24357343	24365343	ENST00000439239.1	0	+
chr1	24383264	24391264	ENST00000429191.1	0	+
chr1	24516730	24524730	ENST00000439059.1	0	+
chr1	24650420	24658420	ENST00000446220.1	0	-
chr1	24650391	24658391	ENST00000437965.1	0	-
chr1	24867371	24875371	ENST00000445805.1	0	-
chr1	25277836	25285836	ENST00000456316.1	0	+
chr1	25441610	25449610	ENST00000424084.1	0	-
chr1	25441611	25449611	ENST00000429666.1	0	-
chr1	25524630	25532630	ENST00000455902.1	0	+
chr1	25596376	25604376	ENST00000450820.1	0	-
chr1	25897969	25905969	ENST00000412797.1	0	+
chr1	25987602	25995602	ENST00000436991.1	0	-
chr1	26176104	26184104	ENST00000455431.1	0	+
chr1	26500156	26508156	ENST00000407889.2	0	-
chr1	26499304	26507304	ENST00000414762.1	0	-
chr1	26500229	26508229	ENST00000433939.1	0	-
chr1	26499864	26507864	ENST00000444682.1	0	-
chr1	26500312	26508312	ENST00000448923.1	0	-
chr1	26565392	26573392	ENST00000457019.1	0	+
chr1	26795773	26803773	ENST00000423060.1	0	-
chr1	27192624	27200624	ENST00000448791.1	0	+
chr1	27562843	27570843	ENST00000425205.1	0	-
chr1	27636278	27644278	ENST00000474826.1	0	-
chr1	27773709	27781709	ENST00000492975.1	0	+
chr1	27842316	27850316	ENST00000443579.1	0	+
chr1	27991233	27999233	ENST00000440492.1	0	-
chr1	27985979	27993979	ENST00000430683.1	0	+
chr1	28288704	28296704	ENST00000448015.1	0	-
chr1	28359423	28367423	ENST00000450821.1	0	-
chr1	28839109	28847109	ENST00000499627.1	0	-
chr1	28909522	28917522	ENST00000464612.1	0	-
chr1	28909741	28917741	ENST00000475441.1	0	-
chr1	28910346	28918346	ENST00000531126.1	0	-
chr1	28910354	28918354	ENST00000461448.1	0	-
chr1	28910384	28918384	ENST00000470977.1	0	-
chr1	28910383	28918383	ENST00000474814.1	0	-
chr1	28910175	28918175	ENST00000481368.1	0	-
chr1	28910365	28918365	ENST00000481220.1	0	-
chr1	28911495	28919495	ENST00000488745.1	0	-
chr1	28910330	28918330	ENST00000483436.1	0	-
chr1	28910365	28918365	ENST00000464115.1	0	-
chr1	28910369	28918369	ENST00000461832.1	0	-
chr1	28959740	28967740	ENST00000420776.1	0	+
chr1	28962603	28970603	ENST00000427804.1	0	+
chr1	29184087	29192087	ENST00000443593.1	0	+
chr1	29205848	29213848	ENST00000418471.1	0	-
chr1	29475506	29483506	ENST00000413004.1	0	-
chr1	29469001	29477001	ENST00000450108.1	0	+
chr1	29540445	29548445	ENST00000427046.1	0	+
chr1	29678626	29686626	ENST00000417651.1	0	-
chr1	30184394	30192394	ENST00000422638.1	0	-
chr1	30512459	30520459	ENST00000445180.1	0	-
chr1	30603110	30611110	ENST00000441046.1	0	+
chr1	30886485	30894485	ENST00000427319.1	0	-
chr1	30878672	30886672	ENST00000420354.1	0	+
chr1	31180940	31188940	ENST00000414532.1	0	+
chr1	31181619	31189619	ENST00000454613.1	0	+
chr1	31181629	31189629	ENST00000414763.1	0	+
chr1	31188567	31196567	ENST00000443076.1	0	+
chr1	31290400	31298400	ENST00000440358.1	0	-
chr1	31287075	31295075	ENST00000430320.1	0	+
chr1	31287522	31295522	ENST00000438790.1	0	+
chr1	31321005	31329005	ENST00000431202.1	0	+
chr1	31821646	31829646	ENST00000430143.1	0	-
chr1	31961841	31969841	ENST00000418618.1	0	+
chr1	31974036	31982036	ENST00000412068.1	0	+
chr1	31977964	31985964	ENST00000417514.1	0	+
chr1	32043174	32051174	ENST00000435872.1	0	-
chr1	32111710	32119710	ENST00000445166.1	0	+
chr1	32244731	32252731	ENST00000527035.1	0	+
chr1	32323169	32331169	ENST00000453837.1	0	-
chr1	32388621	32396621	ENST00000447478.1	0	+
chr1	32541075	32549075	ENST00000366152.3	0	-
chr1	32673786	32681786	ENST00000373604.4	0	-
chr1	32674415	32682415	ENST00000421616.1	0	-
chr1	32790162	32798162	ENST00000458147.1	0	-
chr1	32818264	32826264	ENST00000448134.1	0	-
chr1	32806855	32814855	ENST00000413329.1	0	+
chr1	32807122	32815122	ENST00000421153.1	0	+
chr1	32829844	32837844	ENST00000432622.1	0	-
chr1	32831824	32839824	ENST00000416512.1	0	-
chr1	32829425	32837425	ENST00000428500.1	0	-
chr1	32831879	32839879	ENST00000415596.1	0	-
chr1	33192838	33200838	ENST00000421619.1	0	-
chr1	33442676	33450676	ENST00000427524.1	0	+
chr1	33770296	33778296	ENST00000457957.1	0	+
chr1	33805953	33813953	ENST00000432703.1	0	+
chr1	34324554	34332554	ENST00000425631.1	0	+
chr1	34325798	34333798	ENST00000434181.1	0	+
chr1	34325827	34333827	ENST00000432447.1	0	+
chr1	34325827	34333827	ENST00000414868.1	0	+
chr1	34326152	34334152	ENST00000438719.1	0	+
chr1	34331067	34339067	ENST00000431046.1	0	+
chr1	35255698	35263698	ENST00000542839.1	0	-
chr1	35306295	35314295	ENST00000429293.1	0	+
chr1	35446307	35454307	ENST00000311990.4	0	-
chr1	35833678	35841678	ENST00000432683.1	0	-
chr1	36041348	36049348	ENST00000425881.1	0	-
chr1	36045330	36053330	ENST00000444348.1	0	-
chr1	36047977	36055977	ENST00000452217.1	0	+
chr1	36194990	36202990	ENST00000373226.2	0	+
chr1	36549923	36557923	ENST00000446354.1	0	-
chr1	37228741	37236741	ENST00000451375.1	0	+
chr1	37792701	37800701	ENST00000413901.1	0	-
chr1	37942012	37950012	ENST00000424989.1	0	-
chr1	38268551	38276551	ENST00000433474.1	0	-
chr1	38316369	38324369	ENST00000419993.1	0	+
chr1	38502986	38510986	ENST00000432922.1	0	+
chr1	38503097	38511097	ENST00000428151.1	0	+
chr1	38682439	38690439	ENST00000431311.1	0	-
chr1	38930868	38938868	ENST00000452971.1	0	+
chr1	39315672	39323672	ENST00000433671.1	0	+
chr1	39315755	39323755	ENST00000456813.1	0	+
chr1	39329114	39337114	ENST00000443161.1	0	+
chr1	39725321	39733321	ENST00000289890.7	0	-
chr1	39992548	40000548	ENST00000441741.1	0	-
chr1	39993357	40001357	ENST00000331856.2	0	-
chr1	40004954	40012954	ENST00000458207.1	0	-
chr1	40009432	40017432	ENST00000450157.1	0	-
chr1	40009513	40017513	ENST00000431553.1	0	-
chr1	40013433	40021433	ENST00000417869.1	0	-
chr1	40013859	40021859	ENST00000440190.1	0	-
chr1	40020832	40028832	ENST00000415255.1	0	+
chr1	40089088	40097088	ENST00000424418.1	0	+
chr1	40353417	40361417	ENST00000418255.1	0	+
chr1	40737986	40745986	ENST00000435785.1	0	+
chr1	40976333	40984333	ENST00000450713.1	0	-
chr1	40982729	40990729	ENST00000453437.1	0	-
chr1	40984846	40992846	ENST00000437060.1	0	-
chr1	41155260	41163260	ENST00000440100.1	0	-
chr1	41319586	41327586	ENST00000414199.1	0	+
chr1	41698045	41706045	ENST00000425554.1	0	+
chr1	41698247	41706247	ENST00000445073.1	0	+
chr1	41716453	41724453	ENST00000422305.1	0	+
chr1	41843341	41851341	ENST00000429109.1	0	-
chr1	41991114	41999114	ENST00000440249.1	0	+
chr1	42806047	42814047	ENST00000436207.1	0	-
chr1	43134406	43142406	ENST00000414339.1	0	+
chr1	43211886	43219886	ENST00000436098.1	0	+
chr1	43244461	43252461	ENST00000447572.1	0	-
chr1	43314093	43322093	ENST00000414798.1	0	-
chr1	43314033	43322033	ENST00000416809.1	0	-
chr1	43314058	43322058	ENST00000425076.1	0	-
chr1	43314058	43322058	ENST00000444563.1	0	-
chr1	43414720	43422720	ENST00000431759.1	0	+
chr1	43414775	43422775	ENST00000416689.1	0	+
chr1	43826329	43834329	ENST00000424948.1	0	-
chr1	43840784	43848784	ENST00000436713.1	0	+
chr1	43916315	43924315	ENST00000396885.2	0	-
chr1	43909598	43917598	ENST00000444386.1	0	+
chr1	44175809	44183809	ENST00000398804.3	0	-
chr1	44175012	44183012	ENST00000439057.1	0	-
chr1	44172140	44180140	ENST00000434346.1	0	-
chr1	44172417	44180417	ENST00000453015.1	0	-
chr1	44175001	44183001	ENST00000418149.1	0	-
chr1	44195014	44203014	ENST00000437753.1	0	-
chr1	44413974	44421974	ENST00000446167.1	0	-
chr1	44413958	44421958	ENST00000445226.1	0	-
chr1	44414223	44422223	ENST00000412378.1	0	-
chr1	44499600	44507600	ENST00000434244.1	0	+
chr1	44504049	44512049	ENST00000431800.1	0	+
chr1	44504064	44512064	ENST00000437643.1	0	+
chr1	44506786	44514786	ENST00000453688.1	0	+
chr1	44506787	44514787	ENST00000447959.1	0	+
chr1	44711945	44719945	ENST00000414156.1	0	-
chr1	44971005	44979005	ENST00000511004.1	0	-
chr1	45229849	45237849	ENST00000440985.1	0	-
chr1	45243482	45251482	ENST00000428791.1	0	-
chr1	45773290	45781290	ENST00000501044.1	0	-
chr1	46164747	46172747	ENST00000430643.1	0	-
chr1	46502490	46510490	ENST00000450004.1	0	+
chr1	46589043	46597043	ENST00000452785.1	0	+
chr1	46917376	46925376	ENST00000416581.1	0	-
chr1	46911495	46919495	ENST00000455247.1	0	+
chr1	46994368	47002368	ENST00000429472.1	0	+
chr1	47129708	47137708	ENST00000442839.1	0	+
chr1	47129800	47137800	ENST00000418985.1	0	+
chr1	47646943	47654943	ENST00000444042.1	0	-
chr1	47634922	47642922	ENST00000429328.1	0	+
chr1	47681469	47689469	ENST00000422216.1	0	+
chr1	47876149	47884149	ENST00000420876.1	0	-
chr1	47902313	47910313	ENST00000445551.1	0	-
chr1	48144135	48152135	ENST00000454285.1	0	+
chr1	48233219	48241219	ENST00000438589.1	0	-
chr1	48269295	48277295	ENST00000371865.3	0	-
chr1	48273738	48281738	ENST00000445070.1	0	+
chr1	48509217	48517217	ENST00000456803.1	0	+
chr1	48509881	48517881	ENST00000439795.1	0	+
chr1	48549868	48557868	ENST00000455238.1	0	-
chr1	48629543	48637543	ENST00000452503.1	0	-
chr1	48661637	48669637	ENST00000431986.1	0	+
chr1	49503988	49511988	ENST00000456002.1	0	+
chr1	49713083	49721083	ENST00000420071.1	0	+
chr1	49939757	49947757	ENST00000457061.1	0	-
chr1	50643540	50651540	ENST00000442477.1	0	-
chr1	50690799	50698799	ENST00000440897.1	0	-
chr1	50917141	50925141	ENST00000424664.1	0	+
chr1	51702768	51710768	ENST00000366181.2	0	-
chr1	51720588	51728588	ENST00000422306.1	0	+
chr1	51721525	51729525	ENST00000453573.1	0	+
chr1	51785326	51793326	ENST00000413652.1	0	+
chr1	51785422	51793422	ENST00000453829.1	0	+
chr1	51917393	51925393	ENST00000424246.1	0	+
chr1	51973981	51981981	ENST00000415031.1	0	+
chr1	51974055	51982055	ENST00000426017.1	0	+
chr1	52249721	52257721	ENST00000416072.1	0	+
chr1	52489063	52497063	ENST00000425802.1	0	+
chr1	53553174	53561174	ENST00000447867.1	0	-
chr1	53570248	53578248	ENST00000439621.1	0	+
chr1	53681447	53689447	ENST00000452466.1	0	-
chr1	53694282	53702282	ENST00000458151.1	0	+
chr1	53723607	53731607	ENST00000432653.1	0	+
chr1	53743696	53751696	ENST00000421637.1	0	+
chr1	53759810	53767810	ENST00000450469.1	0	-
chr1	53760208	53768208	ENST00000446686.1	0	+
chr1	53783921	53791921	ENST00000445039.1	0	+
chr1	53816905	53824905	ENST00000429099.1	0	-
chr1	53835917	53843917	ENST00000449958.1	0	-
chr1	54437917	54445917	ENST00000501525.1	0	+
chr1	54693156	54701156	ENST00000422758.1	0	-
chr1	54741078	54749078	ENST00000426901.1	0	+
chr1	54871929	54879929	ENST00000447150.1	0	+
chr1	54984932	54992932	ENST00000433377.1	0	-
chr1	55096111	55104111	ENST00000416119.1	0	-
chr1	55248558	55256558	ENST00000450503.1	0	+
chr1	55342548	55350548	ENST00000415336.1	0	+
chr1	55343236	55351236	ENST00000443284.1	0	+
chr1	55343400	55351400	ENST00000436033.1	0	+
chr1	55343401	55351401	ENST00000455380.1	0	+
chr1	55343405	55351405	ENST00000433690.1	0	+
chr1	55459947	55467947	ENST00000436960.1	0	-
chr1	55671081	55679081	ENST00000499090.1	0	+
chr1	55673534	55681534	ENST00000451250.1	0	+
chr1	56036710	56044710	ENST00000422374.1	0	+
chr1	56279480	56287480	ENST00000424357.1	0	+
chr1	56412636	56420636	ENST00000458145.1	0	-
chr1	56400760	56408760	ENST00000455010.1	0	+
chr1	56601393	56609393	ENST00000435828.1	0	+
chr1	56870635	56878635	ENST00000451914.1	0	+
chr1	57294593	57302593	ENST00000425435.1	0	-
chr1	57419559	57427559	ENST00000417420.1	0	+
chr1	57447023	57455023	ENST00000441502.1	0	+
chr1	57842248	57850248	ENST00000422038.1	0	+
chr1	58316215	58324215	ENST00000416598.1	0	+
chr1	58316253	58324253	ENST00000432897.1	0	+
chr1	58316260	58324260	ENST00000434141.1	0	+
chr1	58316309	58324309	ENST00000420811.1	0	+
chr1	58333974	58341974	ENST00000457412.1	0	+
chr1	58515811	58523811	ENST00000419596.1	0	+
chr1	59240823	59248823	ENST00000544621.1	0	+
chr1	59240832	59248832	ENST00000419531.1	0	+
chr1	59318926	59326926	ENST00000424592.1	0	-
chr1	59364337	59372337	ENST00000423408.1	0	-
chr1	59364375	59372375	ENST00000427292.1	0	-
chr1	59476059	59484059	ENST00000447329.1	0	+
chr1	59476260	59484260	ENST00000438195.1	0	+
chr1	59476271	59484271	ENST00000424308.1	0	+
chr1	59523721	59531721	ENST00000422198.1	0	-
chr1	59545788	59553788	ENST00000451090.1	0	-
chr1	59555867	59563867	ENST00000449812.1	0	-
chr1	59614399	59622399	ENST00000425914.1	0	-
chr1	59666293	59674293	ENST00000436225.1	0	-
chr1	60256854	60264854	ENST00000443012.1	0	-
chr1	60228467	60236467	ENST00000424725.1	0	+
chr1	60570547	60578547	ENST00000456878.1	0	+
chr1	61108163	61116163	ENST00000439156.1	0	-
chr1	61293256	61301256	ENST00000423403.1	0	-
chr1	61438448	61446448	ENST00000438559.1	0	-
chr1	61420521	61428521	ENST00000418662.1	0	-
chr1	61438417	61446417	ENST00000421455.1	0	-
chr1	61721182	61729182	ENST00000442027.1	0	-
chr1	62586681	62594681	ENST00000416342.1	0	-
chr1	63144153	63152153	ENST00000453229.1	0	+
